experiment,roi,t_sec,amplitude_percent,amplitude_raw,prominence_percent,width_ms,rise_ms,decay_ms,snr,baseline,noise_sigma,gevi,file_path,auc
analysis_output,3,38.14784,0.536,0.005361,362.404,5.247,2.982,2.982,7.50700280112045,-0.000262,1.673093,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823172853_cluster_04-50mWpermm2/analysis_output/events/events_roi003.csv,0.002812392
analysis_output,3,39.158662,3.195,0.031949,323.572,5.524,2.982,2.982,44.747899159663866,0.000204,1.50414,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823172853_cluster_04-50mWpermm2/analysis_output/events/events_roi003.csv,0.017649179999999997
analysis_output,3,40.228126,4.551,0.045513,454.284,5.843,2.982,2.982,63.73949579831934,-0.000327,1.445741,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823172853_cluster_04-50mWpermm2/analysis_output/events/events_roi003.csv,0.026591493
analysis_output,3,40.528291,0.922,0.009219,305.584,5.209,3.976,2.982,12.913165266106445,0.00057,2.017884,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823172853_cluster_04-50mWpermm2/analysis_output/events/events_roi003.csv,0.004802697999999999
analysis_output,3,40.830444,10.746,0.107464,285.718,4.572,3.976,3.976,150.50420168067228,0.0008,2.401298,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823172853_cluster_04-50mWpermm2/analysis_output/events/events_roi003.csv,0.049130712
analysis_output,3,40.902007,3.742,0.037423,368.411,4.975,3.976,3.976,52.40896358543418,0.000408,2.18925,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823172853_cluster_04-50mWpermm2/analysis_output/events/events_roi003.csv,0.01861645
analysis_output,3,42.315368,6.85,0.068505,510.078,5.823,2.982,2.982,95.93837535014006,-3.4e-05,1.499006,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823172853_cluster_04-50mWpermm2/analysis_output/events/events_roi003.csv,0.03988755
analysis_output,3,42.671194,3.79,0.037897,448.826,4.931,2.982,2.982,53.08123249299721,-0.000541,2.222767,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823172853_cluster_04-50mWpermm2/analysis_output/events/events_roi003.csv,0.018688490000000002
analysis_output,3,42.704987,3.217,0.032171,544.984,5.4,2.982,2.982,45.05602240896359,-0.000589,2.197872,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823172853_cluster_04-50mWpermm2/analysis_output/events/events_roi003.csv,0.0173718
analysis_output,3,42.870973,3.339,0.03339,332.769,5.548,3.976,2.982,46.76470588235295,-0.000507,1.888118,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823172853_cluster_04-50mWpermm2/analysis_output/events/events_roi003.csv,0.018524772
analysis_output,3,42.883894,1.484,0.014839,294.038,5.559,3.976,2.982,20.784313725490197,-0.000492,2.087498,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823172853_cluster_04-50mWpermm2/analysis_output/events/events_roi003.csv,0.008249556
analysis_output,3,43.794329,6.058,0.060579,357.475,4.398,2.982,1.988,84.84593837535014,0.000173,1.527908,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823172853_cluster_04-50mWpermm2/analysis_output/events/events_roi003.csv,0.026643083999999997
analysis_output,3,43.803274,6.168,0.061678,363.908,5.488,2.982,2.982,86.38655462184875,0.000156,1.764307,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823172853_cluster_04-50mWpermm2/analysis_output/events/events_roi003.csv,0.03384998400000001
analysis_output,3,44.97213,1.87,0.018702,396.216,5.641,3.976,2.982,26.190476190476197,0.000428,1.894753,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823172853_cluster_04-50mWpermm2/analysis_output/events/events_roi003.csv,0.010548670000000001
analysis_output,3,45.797088,-0.9,-0.008998,360.12,5.669,2.982,2.982,12.605042016806724,0.000338,1.98624,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823172853_cluster_04-50mWpermm2/analysis_output/events/events_roi003.csv,-0.0051021
analysis_output,3,46.880467,6.042,0.060416,356.356,5.31,3.976,2.982,84.6218487394958,0.00016,2.144491,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823172853_cluster_04-50mWpermm2/analysis_output/events/events_roi003.csv,0.03208302
analysis_output,3,47.34463,-0.591,-0.005913,357.199,5.722,2.982,3.976,8.277310924369749,-0.000274,1.957188,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823172853_cluster_04-50mWpermm2/analysis_output/events/events_roi003.csv,-0.0033817020000000003
analysis_output,3,47.629886,5.937,0.059366,381.031,5.657,2.982,2.982,83.1512605042017,0.000124,1.825246,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823172853_cluster_04-50mWpermm2/analysis_output/events/events_roi003.csv,0.033585609
analysis_output,3,48.550261,6.186,0.061855,408.818,5.828,3.976,2.982,86.63865546218489,-4e-05,1.648952,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823172853_cluster_04-50mWpermm2/analysis_output/events/events_roi003.csv,0.036052008
analysis_output,3,50.006361,5.249,0.052491,434.447,5.862,3.976,3.976,73.51540616246498,-0.000177,1.697867,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823172853_cluster_04-50mWpermm2/analysis_output/events/events_roi003.csv,0.030769638
analysis_output,3,50.227012,3.836,0.038362,409.671,5.671,2.982,2.982,53.72549019607844,-0.00031,2.063624,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823172853_cluster_04-50mWpermm2/analysis_output/events/events_roi003.csv,0.021753955999999998
analysis_output,3,50.755781,3.976,0.039757,337.107,4.882,3.976,1.988,55.68627450980393,0.000179,1.527777,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823172853_cluster_04-50mWpermm2/analysis_output/events/events_roi003.csv,0.019410832
analysis_output,3,53.144183,10.056,0.100564,589.15,5.863,2.982,2.982,140.8403361344538,7.2e-05,2.617935,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823172853_cluster_04-50mWpermm2/analysis_output/events/events_roi003.csv,0.058958328000000004
analysis_output,3,53.231648,4.632,0.046317,299.428,5.433,3.976,3.976,64.87394957983193,5.6e-05,2.378914,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823172853_cluster_04-50mWpermm2/analysis_output/events/events_roi003.csv,0.025165655999999998
analysis_output,3,53.516905,6.568,0.065675,333.082,4.882,2.982,2.982,91.98879551820728,-0.00022,2.131706,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823172853_cluster_04-50mWpermm2/analysis_output/events/events_roi003.csv,0.032064975999999995
analysis_output,3,53.610334,10.993,0.109928,431.18,5.368,2.982,2.982,153.9635854341737,-0.000313,2.114641,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823172853_cluster_04-50mWpermm2/analysis_output/events/events_roi003.csv,0.059010424000000006
analysis_output,3,53.837942,7.088,0.070875,327.122,5.352,4.97,2.982,99.2717086834734,-0.000263,1.44567,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823172853_cluster_04-50mWpermm2/analysis_output/events/events_roi003.csv,0.03793497600000001
analysis_output,3,53.86776,8.095,0.080955,318.193,5.086,3.976,2.982,113.37535014005604,-0.000205,1.664497,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823172853_cluster_04-50mWpermm2/analysis_output/events/events_roi003.csv,0.04117117000000001
analysis_output,3,54.13612,3.516,0.035162,390.258,5.654,2.982,2.982,49.2436974789916,0.000319,1.883205,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823172853_cluster_04-50mWpermm2/analysis_output/events/events_roi003.csv,0.019879464
analysis_output,3,55.127063,10.078,0.10078,539.727,5.533,2.982,2.982,141.1484593837535,0.000475,2.125205,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823172853_cluster_04-50mWpermm2/analysis_output/events/events_roi003.csv,0.055761574
analysis_output,3,55.229438,7.641,0.076407,358.543,5.487,3.976,2.982,107.01680672268908,0.0007,1.985385,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823172853_cluster_04-50mWpermm2/analysis_output/events/events_roi003.csv,0.041926167
analysis_output,3,58.391114,2.314,0.023141,326.751,5.193,3.976,2.982,32.40896358543418,-8.7e-05,2.198106,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823172853_cluster_04-50mWpermm2/analysis_output/events/events_roi003.csv,0.012016602
analysis_output,3,61.342077,7.85,0.078499,469.28,5.363,3.976,2.982,109.94397759103643,-0.000678,1.650396,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823172853_cluster_04-50mWpermm2/analysis_output/events/events_roi003.csv,0.04209955
analysis_output,3,61.765489,3.427,0.034275,367.162,5.357,3.976,1.988,47.997198879551824,0.000111,2.177615,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823172853_cluster_04-50mWpermm2/analysis_output/events/events_roi003.csv,0.018358439
analysis_output,3,0.015903,0.878,0.008784,328.939,5.44,3.976,2.982,12.296918767507004,0.000138,1.204991,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823183825_cluster_07-50mWpermm2/analysis_output/events/events_roi003.csv,0.00477632
analysis_output,3,0.336941,3.144,0.031443,407.578,4.92,2.982,2.982,44.03361344537816,0.000115,1.123163,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823183825_cluster_07-50mWpermm2/analysis_output/events/events_roi003.csv,0.01546848
analysis_output,3,0.396576,3.331,0.033314,339.186,5.246,2.982,3.976,46.65266106442578,9.9e-05,1.218073,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823183825_cluster_07-50mWpermm2/analysis_output/events/events_roi003.csv,0.017474426
analysis_output,3,2.485807,0.565,0.005653,298.657,5.028,3.976,2.982,7.913165266106443,9.1e-05,1.553071,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823183825_cluster_07-50mWpermm2/analysis_output/events/events_roi003.csv,0.0028408199999999995
analysis_output,3,7.764543,6.866,0.068664,365.685,4.398,2.982,1.988,96.1624649859944,-0.000424,1.320389,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823183825_cluster_07-50mWpermm2/analysis_output/events/events_roi003.csv,0.030196667999999996
analysis_output,3,13.029365,4.189,0.041887,381.785,5.211,3.976,2.982,58.669467787114854,0.000112,1.076941,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823183825_cluster_07-50mWpermm2/analysis_output/events/events_roi003.csv,0.021828879
analysis_output,3,14.557027,3.591,0.035909,589.15,5.843,2.982,2.982,50.29411764705883,0.000335,0.892899,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823183825_cluster_07-50mWpermm2/analysis_output/events/events_roi003.csv,0.020982213000000003
analysis_output,3,15.948523,2.812,0.028119,384.541,5.805,4.97,2.982,39.38375350140056,-0.000139,1.416209,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823183825_cluster_07-50mWpermm2/analysis_output/events/events_roi003.csv,0.016323659999999997
analysis_output,3,17.868786,2.332,0.023318,478.375,5.554,2.982,2.982,32.66106442577031,-0.000167,0.952968,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823183825_cluster_07-50mWpermm2/analysis_output/events/events_roi003.csv,0.012951928
analysis_output,3,18.379663,4.848,0.048478,368.013,4.471,3.976,2.982,67.89915966386555,1e-05,1.102025,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823183825_cluster_07-50mWpermm2/analysis_output/events/events_roi003.csv,0.021675408
analysis_output,3,19.683693,7.337,0.073374,566.918,5.912,3.976,2.982,102.75910364145659,0.000193,1.338766,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823183825_cluster_07-50mWpermm2/analysis_output/events/events_roi003.csv,0.043376344
analysis_output,3,21.909092,1.607,0.016066,328.488,5.899,3.976,3.976,22.50700280112045,-0.000176,1.193145,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823183825_cluster_07-50mWpermm2/analysis_output/events/events_roi003.csv,0.009479692999999999
analysis_output,3,23.354259,1.995,0.019951,467.774,5.381,2.982,2.982,27.94117647058824,0.00051,1.196465,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823183825_cluster_07-50mWpermm2/analysis_output/events/events_roi003.csv,0.010735095000000002
analysis_output,3,23.481481,2.435,0.024354,346.611,4.678,2.982,2.982,34.103641456582636,0.000291,1.294095,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823183825_cluster_07-50mWpermm2/analysis_output/events/events_roi003.csv,0.01139093
analysis_output,3,23.563977,0.708,0.007075,338.751,5.736,4.97,2.982,9.915966386554622,0.000148,1.514741,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823183825_cluster_07-50mWpermm2/analysis_output/events/events_roi003.csv,0.004061088
analysis_output,3,26.808149,1.206,0.012062,432.704,5.743,3.976,1.988,16.89075630252101,7.5e-05,0.936382,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823183825_cluster_07-50mWpermm2/analysis_output/events/events_roi003.csv,0.0069260580000000006
analysis_output,3,27.139126,2.264,0.022643,303.988,5.337,4.97,2.982,31.708683473389357,-0.000215,0.870434,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823183825_cluster_07-50mWpermm2/analysis_output/events/events_roi003.csv,0.012082967999999998
analysis_output,3,28.473967,6.114,0.061139,430.843,4.713,1.988,2.982,85.63025210084035,0.000409,1.117866,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823183825_cluster_07-50mWpermm2/analysis_output/events/events_roi003.csv,0.028815282
analysis_output,3,29.836638,3.017,0.030171,334.775,5.254,2.982,2.982,42.254901960784316,-0.000239,1.057338,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823183825_cluster_07-50mWpermm2/analysis_output/events/events_roi003.csv,0.015851317999999996
analysis_output,3,30.154695,6.114,0.061136,506.532,5.828,2.982,2.982,85.63025210084035,5e-05,1.187523,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823183825_cluster_07-50mWpermm2/analysis_output/events/events_roi003.csv,0.035632392000000006
analysis_output,3,33.5897,5.877,0.058768,498.306,5.752,2.982,2.982,82.31092436974791,3.7e-05,1.247322,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823183825_cluster_07-50mWpermm2/analysis_output/events/events_roi003.csv,0.03380450399999999
analysis_output,3,34.985171,6.378,0.063782,413.626,5.6,2.982,2.982,89.32773109243699,0.000176,1.146964,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823183825_cluster_07-50mWpermm2/analysis_output/events/events_roi003.csv,0.0357168
analysis_output,3,35.640167,6.616,0.066156,387.22,5.769,3.976,2.982,92.66106442577032,-0.000584,1.262019,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823183825_cluster_07-50mWpermm2/analysis_output/events/events_roi003.csv,0.038167704000000004
analysis_output,3,36.989918,0.979,0.009788,365.743,5.308,2.982,2.982,13.711484593837536,-0.000133,0.999563,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823183825_cluster_07-50mWpermm2/analysis_output/events/events_roi003.csv,0.005196531999999999
analysis_output,3,38.091187,0.752,0.007518,306.961,5.413,3.976,2.982,10.532212885154063,3.6e-05,1.065814,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823183825_cluster_07-50mWpermm2/analysis_output/events/events_roi003.csv,0.004070576
analysis_output,3,38.119017,5.649,0.056492,298.762,4.847,3.976,3.976,79.11764705882354,6.8e-05,1.229076,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823183825_cluster_07-50mWpermm2/analysis_output/events/events_roi003.csv,0.027380703000000003
analysis_output,3,38.479811,2.454,0.024537,478.811,5.922,2.982,2.982,34.36974789915967,0.000342,1.116781,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823183825_cluster_07-50mWpermm2/analysis_output/events/events_roi003.csv,0.014532588
analysis_output,3,39.21134,4.83,0.048305,446.484,5.096,2.982,2.982,67.64705882352942,0.00014,1.008975,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823183825_cluster_07-50mWpermm2/analysis_output/events/events_roi003.csv,0.024613680000000002
analysis_output,3,40.402063,5.136,0.051363,399.445,5.332,2.982,2.982,71.93277310924371,0.000347,1.266293,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823183825_cluster_07-50mWpermm2/analysis_output/events/events_roi003.csv,0.027385152000000003
analysis_output,3,41.344304,3.162,0.031618,362.215,5.859,2.982,3.976,44.28571428571429,0.000669,1.164955,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823183825_cluster_07-50mWpermm2/analysis_output/events/events_roi003.csv,0.018526157999999997
analysis_output,3,41.380085,4.318,0.043182,323.687,4.947,2.982,2.982,60.47619047619048,0.000576,1.208927,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823183825_cluster_07-50mWpermm2/analysis_output/events/events_roi003.csv,0.021361145999999998
analysis_output,3,42.096705,2.704,0.027039,305.317,4.82,3.976,2.982,37.87114845938376,1.6e-05,1.194,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823183825_cluster_07-50mWpermm2/analysis_output/events/events_roi003.csv,0.013033280000000001
analysis_output,3,44.241595,5.977,0.059767,432.006,5.61,2.982,3.976,83.71148459383755,-0.001058,1.23087,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823183825_cluster_07-50mWpermm2/analysis_output/events/events_roi003.csv,0.03353097
analysis_output,3,44.301231,-1.248,-0.025178,412.852,5.668,3.976,2.982,17.478991596638657,-0.000969,1.379165,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823183825_cluster_07-50mWpermm2/analysis_output/events/events_roi003.csv,-0.007073664
analysis_output,3,44.36186,-0.29,-0.002905,365.759,5.419,3.976,2.982,4.061624649859944,-0.000858,1.372543,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823183825_cluster_07-50mWpermm2/analysis_output/events/events_roi003.csv,-0.0015715099999999997
analysis_output,3,44.595433,1.816,0.018164,383.726,5.782,3.976,2.982,25.434173669467793,-0.00043,1.417069,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823183825_cluster_07-50mWpermm2/analysis_output/events/events_roi003.csv,0.010500111999999999
analysis_output,3,46.801947,6.779,0.067793,335.769,5.236,4.97,1.988,94.94397759103643,-8.3e-05,1.346126,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823183825_cluster_07-50mWpermm2/analysis_output/events/events_roi003.csv,0.035494844
analysis_output,3,48.012547,11.415,0.11415,366.9,4.998,2.982,2.982,159.87394957983193,0.000248,1.16083,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823183825_cluster_07-50mWpermm2/analysis_output/events/events_roi003.csv,0.05705217
analysis_output,3,49.581955,3.314,0.033139,352.842,5.547,3.976,3.976,46.41456582633054,0.000613,1.302315,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823183825_cluster_07-50mWpermm2/analysis_output/events/events_roi003.csv,0.018382758
analysis_output,3,50.093827,4.171,0.041705,391.613,5.606,3.976,1.988,58.41736694677872,0.000393,0.91378,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823183825_cluster_07-50mWpermm2/analysis_output/events/events_roi003.csv,0.023382626000000004
analysis_output,3,51.464449,4.684,0.046837,444.785,5.551,2.982,2.982,65.60224089635855,3e-05,1.165876,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823183825_cluster_07-50mWpermm2/analysis_output/events/events_roi003.csv,0.026000884000000002
analysis_output,3,51.67218,5.859,0.05859,454.578,5.633,2.982,2.982,82.05882352941177,-0.000457,1.27803,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823183825_cluster_07-50mWpermm2/analysis_output/events/events_roi003.csv,0.033003747
analysis_output,3,52.628336,3.809,0.038089,316.236,5.943,3.976,3.976,53.347338935574236,0.001173,1.236923,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823183825_cluster_07-50mWpermm2/analysis_output/events/events_roi003.csv,0.022636886999999998
analysis_output,3,53.409561,3.352,0.033525,405.406,5.541,2.982,2.982,46.9467787114846,-0.000898,1.126919,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823183825_cluster_07-50mWpermm2/analysis_output/events/events_roi003.csv,0.018573432
analysis_output,3,54.492939,5.811,0.058106,417.269,5.458,3.976,1.988,81.38655462184875,-6.1e-05,1.097985,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823183825_cluster_07-50mWpermm2/analysis_output/events/events_roi003.csv,0.031716438
analysis_output,3,55.027671,5.579,0.055795,318.25,4.979,3.976,2.982,78.13725490196079,-0.000477,1.097448,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823183825_cluster_07-50mWpermm2/analysis_output/events/events_roi003.csv,0.027777840999999998
analysis_output,3,55.432198,3.465,0.03465,589.15,5.657,2.982,2.982,48.529411764705884,0.000921,1.09713,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823183825_cluster_07-50mWpermm2/analysis_output/events/events_roi003.csv,0.019601504999999998
analysis_output,3,56.329713,2.874,0.028741,324.763,4.828,3.976,2.982,40.25210084033614,-0.00095,1.197956,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823183825_cluster_07-50mWpermm2/analysis_output/events/events_roi003.csv,0.013875672000000002
analysis_output,3,56.581176,2.041,0.020408,409.593,5.373,3.976,2.982,28.58543417366947,0.000131,1.182386,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823183825_cluster_07-50mWpermm2/analysis_output/events/events_roi003.csv,0.010966293
analysis_output,3,58.46864,7.439,0.074394,464.487,5.885,2.982,2.982,104.18767507002802,-4.4e-05,1.221812,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823183825_cluster_07-50mWpermm2/analysis_output/events/events_roi003.csv,0.043778515
analysis_output,3,59.758754,-0.34,-0.003398,331.973,5.711,3.976,2.982,4.761904761904763,0.000335,1.168243,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823183825_cluster_07-50mWpermm2/analysis_output/events/events_roi003.csv,-0.0019417400000000002
analysis_output,3,60.105634,4.015,0.040148,459.181,5.025,2.982,1.988,56.23249299719888,-0.000224,1.311441,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823183825_cluster_07-50mWpermm2/analysis_output/events/events_roi003.csv,0.020175375
analysis_output,3,3.05135,12.289,0.122887,371.048,5.544,3.976,1.988,172.11484593837537,9.7e-05,3.269755,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823180449_cluster_06-50mWpermm2/analysis_output/events/events_roi003.csv,0.068130216
analysis_output,3,5.842292,1.302,0.013019,327.028,5.696,3.976,3.976,18.23529411764706,0.000237,4.416638,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823180449_cluster_06-50mWpermm2/analysis_output/events/events_roi003.csv,0.007416191999999999
analysis_output,3,7.339143,16.241,0.162413,296.218,4.5,2.982,2.982,227.46498599439778,-0.000417,3.535295,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823180449_cluster_06-50mWpermm2/analysis_output/events/events_roi003.csv,0.0730845
analysis_output,3,7.449469,14.537,0.145366,441.378,5.934,2.982,2.982,203.5994397759104,9e-05,4.020717,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823180449_cluster_06-50mWpermm2/analysis_output/events/events_roi003.csv,0.08626255800000002
analysis_output,3,8.109435,10.067,0.100675,294.731,5.721,3.976,3.976,140.99439775910366,-0.000324,3.797046,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823180449_cluster_06-50mWpermm2/analysis_output/events/events_roi003.csv,0.057593307
analysis_output,3,10.82782,18.368,0.183683,363.512,5.742,3.976,2.982,257.2549019607843,-0.000581,4.002464,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823180449_cluster_06-50mWpermm2/analysis_output/events/events_roi003.csv,0.10546905599999999
analysis_output,3,11.847588,23.818,0.238182,506.07,5.243,2.982,1.988,333.5854341736695,0.000613,3.393113,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823180449_cluster_06-50mWpermm2/analysis_output/events/events_roi003.csv,0.12487777400000001
analysis_output,3,13.20032,7.129,0.071294,414.749,5.544,2.982,2.982,99.84593837535014,-0.000477,3.593271,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823180449_cluster_06-50mWpermm2/analysis_output/events/events_roi003.csv,0.03952317599999999
analysis_output,3,14.446702,2.223,0.022225,507.193,5.821,3.976,2.982,31.134453781512608,-0.001126,4.142704,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823180449_cluster_06-50mWpermm2/analysis_output/events/events_roi003.csv,0.012940082999999998
analysis_output,3,17.600426,15.286,0.152859,397.951,5.782,2.982,2.982,214.08963585434176,-0.000128,3.443847,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823180449_cluster_06-50mWpermm2/analysis_output/events/events_roi003.csv,0.088383652
analysis_output,3,19.08535,17.981,0.179811,469.775,5.548,2.982,2.982,251.83473389355748,0.000801,2.977034,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823180449_cluster_06-50mWpermm2/analysis_output/events/events_roi003.csv,0.09975858800000001
analysis_output,3,20.647801,15.065,0.150651,340.943,5.6,2.982,2.982,210.99439775910366,-6e-05,2.848045,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823180449_cluster_06-50mWpermm2/analysis_output/events/events_roi003.csv,0.084364
analysis_output,3,24.508206,10.893,0.108926,361.217,4.552,3.976,2.982,152.56302521008405,0.000689,3.601131,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823180449_cluster_06-50mWpermm2/analysis_output/events/events_roi003.csv,0.049584935999999996
analysis_output,3,25.075737,11.363,0.113631,453.033,5.763,2.982,2.982,159.14565826330534,-0.000157,3.435468,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823180449_cluster_06-50mWpermm2/analysis_output/events/events_roi003.csv,0.06548496899999999
analysis_output,3,27.331947,11.724,0.117239,492.54,5.899,3.976,2.982,164.20168067226894,-0.000278,3.967296,ASAP6.2,/Users/gts/Downloads/ASAP_experiments/ASAP6_2/240823180449_cluster_06-50mWpermm2/analysis_output/events/events_roi003.csv,0.069159876
